lake Name,DATE,YEAR,COL #,Unknown cyclopoid Total,Unknown cyclopoid Adult,Cyclopoid Unknown-Immature,Cyclops scutifer Total,Cyclops scutifer Adult,Cyclops scutifer Immature,Tropocyclops extensus Total,Tropocyclops extensus Adult,Tropocyclops extensus Immature,Mesocyclops edax Total,Mesocyclops edax,Mesocyclops edax Immature,Orthocyclops modesti Total,Orthocyclops modesti Adults,Orthocyclops modesti Immature,Cyclopoid copepidids,CYCOPEP ,Leptodiaptomus minutus Total,Leptodiaptomus minutus,Leptodiaptomus minutus Immature,Aglaodiaptomus leptopus Total,Aglaodiaptomus leptopus Adult,Aglaodiaptomus leptopus Immature,Skistidiaptomus oregonensis-Adult,Skistidiaptomus oregonensis-Immature,Skistodiaptomus oregonensis Total,Skistodiaptomus oregonensis Adult,Skistodiaptomus oregonensis Immature,Epischura lacustris Total,Epischura lacustris Adult,Epischura lacustris Immature,Daphnia mendotae,Daphnia pulicaria,Daphnia retrocurva,Daphnia dubia,Daphnia catawba,Daphnia ambigua,Daphnia pulex,Daphnia parvula,Bosmina longirostris,Eubosmina ,Diaphanosoma brachyurum,Diaphanosoma bergei,Holopedium gibberum,Polyphemus pediculus,Ceriodaphnia quadrangular,Chydoris species,Leptodora kindti,Alona sp.,Sida crystallina,,
Queer,8/23/1994,1994,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3108.35,1095.32,2013.03,0.00,0.00,0.00,0.00,0.00,20633.51,10390.76,10242.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,384.84,0.00,0.00,0.00,0.00,680.88,0.00,0.00,88.81,0.00,0.00,0.00,0.00,0.00,0.00,,
Queer,6/13/1995,1995,4,0.00,0.00,0.00,2795.00,895.00,1900.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22250.00,11150.00,11100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2545.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Queer,8/15/1995,1995,5,0.00,0.00,0.00,677.88,86.54,591.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13211.54,6057.69,7153.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,259.62,0.00,0.00,0.00,0.00,187.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Queer,9/6/1995,1995,6,0.00,0.00,0.00,3777.78,1688.89,2088.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28577.78,19688.89,8888.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,266.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,177.78,0.00,0.00,0.00,0.00,0.00,0.00,,
Queer,6/18/1996,1996,7,0.00,0.00,0.00,3468.00,2584.00,884.00,0.00,0.00,0.00,272.00,272.00,0.00,0.00,0.00,0.00,0.00,0.00,18564.00,8908.00,9656.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5984.00,0.00,0.00,0.00,0.00,544.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Queer,7/18/1996,1996,8,0.00,0.00,0.00,1827.00,1633.50,193.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11722.50,10390.50,1332.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,459.00,0.00,0.00,0.00,0.00,279.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Queer,8/15/1996,1996,9,0.00,0.00,0.00,1829.33,1610.67,218.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8792.00,8312.00,480.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,544.00,0.00,0.00,0.00,0.00,72.00,0.00,0.00,0.00,53.33,0.00,0.00,0.00,0.00,0.00,,
Queer,7/8/1997,1997,10,0.00,0.00,0.00,897.22,813.27,83.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10808.64,2460.80,8347.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,834.26,0.00,0.00,0.00,0.00,283.33,0.00,0.00,73.46,47.22,0.00,0.00,0.00,31.48,0.00,,
Queer,8/12/1997,1997,11,0.00,0.00,0.00,1202.78,1091.67,111.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12702.78,6111.11,6591.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,488.89,0.00,0.00,0.00,0.00,305.56,22.00,0.00,30.56,0.00,0.00,0.00,0.00,0.00,0.00,,
Queer,7/8/1998,1998,12,0.00,0.00,0.00,2248.33,380.00,1868.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8106.67,6935.00,1171.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1045.00,0.00,0.00,0.00,0.00,126.67,15.83,0.00,110.83,15.83,0.00,0.00,0.00,0.00,0.00,,
Queer,8/11/1998,1998,13,0.00,0.00,0.00,3750.00,125.00,3625.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17250.00,15150.00,2100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,625.00,0.00,0.00,0.00,0.00,200.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Queer,7/7/1999,1999,14,0.00,0.00,0.00,1610.98,358.00,1252.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9069.21,2416.47,6652.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,358.00,0.00,447.49,0.00,80.00,39.00,0.00,0.00,1789.98,0.00,0.00,0.00,0.00,0.00,0.00,,
Queer,8/17/1999,1999,15,0.00,0.00,0.00,4295.64,315.86,3979.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15445.36,10707.52,4737.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,758.05,0.00,0.00,0.00,309.00,132.60,0.00,0.00,315.86,0.00,0.00,0.00,0.00,0.00,0.00,,
Queer,7/12/2000,2000,16,0.00,0.00,0.00,2779.92,212.36,2567.57,0.00,0.00,0.00,2586.87,212.36,2374.52,0.00,0.00,0.00,0.00,0.00,6949.81,6486.49,463.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,289.58,0.00,579.15,0.00,548.00,268.00,0.00,0.00,115.83,0.00,0.00,0.00,0.00,0.00,0.00,,
Queer,8/15/2000,2000,17,0.00,0.00,0.00,846.67,0.00,846.67,0.00,0.00,0.00,606.67,126.67,480.00,0.00,0.00,0.00,0.00,0.00,5220.00,4613.33,606.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,113.33,0.00,1013.33,0.00,75.00,38.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Queer,7/10/2001,2001,18,0.00,0.00,0.00,8715.80,1405.30,7310.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10768.40,8009.20,2759.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,406.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,150.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Queer,9/6/2001,2001,19,0.00,0.00,0.00,2379.06,403.16,1975.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8561.73,7278.94,1282.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,809.99,0.00,0.00,0.00,161.30,0.00,117.30,0.00,348.20,0.00,0.00,0.00,0.00,0.00,0.00,,
Queer,9/12/2002,2002,20,0.00,0.00,0.00,0.00,0.00,0.00,37.04,12.35,24.69,1851.85,506.17,1345.68,0.00,0.00,0.00,0.00,0.00,2012.35,1876.54,135.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,666.67,0.00,1123.50,0.00,0.00,246.91,0.00,0.00,0.00,0.00,0.00,0.00,24.70,0.00,0.00,,
Queer,9/19/2002,2002,21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3305.50,136.80,3168.70,0.00,0.00,0.00,0.00,0.00,4194.53,3419.45,775.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6200.60,0.00,0.00,0.00,45.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.50,0.00,0.00,,
Queer,7/9/2003,2003,22,0.00,0.00,0.00,0.00,0.00,0.00,120.00,100.00,20.00,8380.00,360.00,8020.00,0.00,0.00,0.00,0.00,0.00,3520.00,780.00,2740.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1240.00,0.00,80.00,20.00,0.00,0.00,420.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Queer,8/6/2003,2003,23,0.00,0.00,0.00,0.00,0.00,0.00,60.44,30.22,30.22,4230.40,90.20,4140.20,0.00,0.00,0.00,0.00,0.00,2568.75,2145.66,423.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,241.00,30.20,0.00,0.00,0.00,0.00,0.00,0.00,90.66,0.00,0.00,0.00,0.00,0.00,0.00,,
Queer,7/13/2004,2004,24,0.00,0.00,0.00,27789.47,1515.79,26273.68,3410.53,884.21,2526.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62400.00,8463.16,53936.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6821.05,0.00,0.00,0.00,0.00,631.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Queer,8/3/2004,2004,25,0.00,0.00,0.00,7184.21,315.79,6868.42,600.00,236.84,363.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13736.84,552.63,13184.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,426.32,0.00,0.00,0.00,0.00,78.95,0.00,0.00,505.26,0.00,0.00,0.00,15.79,0.00,0.00,,
Queer,7/12/2005,2005,26,0.00,0.00,0.00,0.00,0.00,0.00,150.00,50.00,100.00,4966.60,83.30,4883.30,0.00,0.00,0.00,0.00,0.00,3783.40,1716.70,2066.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1400.00,0.00,0.00,0.00,33.30,33.30,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Queer,8/9/2005,2005,27,0.00,0.00,0.00,0.00,0.00,0.00,32.68,0.00,32.68,947.70,71.90,875.80,0.00,0.00,0.00,0.00,0.00,1732.03,869.28,862.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,320.26,0.00,0.00,0.00,0.00,26.14,0.00,0.00,39.22,0.00,0.00,0.00,0.00,0.00,0.00,,
Queer,7/13/2006,2006,28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8866.67,433.33,8433.33,0.00,0.00,0.00,0.00,0.00,6466.70,900.00,5566.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,66.67,0.00,0.00,0.00,66.67,66.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Queer,8/9/2006,2006,29,0.00,0.00,0.00,0.00,0.00,0.00,9900.00,175.00,9725.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5400.00,750.00,4650.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,75.00,0.00,0.00,0.00,275.00,0.00,0.00,0.00,25.00,25.00,0.00,0.00,0.00,0.00,0.00,,
Raquette,6/29/1994,1994,1,0.00,0.00,0.00,0.00,0.00,0.00,900.90,520.83,380.07,1112.05,520.83,591.22,0.00,0.00,0.00,0.00,0.00,28.15,14.08,14.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1886.26,0.00,0.00,0.00,1675.00,0.00,0.00,0.00,7502.82,0.00,0.00,0.00,0.00,0.00,0.00,,
Raquette,8/2/1994,1994,2,0.00,0.00,0.00,0.00,0.00,0.00,12181.22,4217.22,7964.00,292.49,21.07,271.43,0.00,0.00,0.00,0.00,0.00,21.07,21.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1383.87,0.00,0.00,0.00,341.11,0.00,33.22,0.00,21.07,0.00,0.00,0.00,0.00,0.00,0.00,,
Raquette,8/30/1994,1994,3,0.00,0.00,0.00,0.00,0.00,0.00,6937.15,3413.87,3523.28,634.63,131.30,503.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,744.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1225.49,0.00,0.00,0.00,0.00,0.00,0.00,,
Raquette,6/19/1995,1995,4,0.00,0.00,0.00,0.00,0.00,0.00,575.00,375.00,200.00,825.00,475.00,350.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,750.00,0.00,0.00,0.00,13075.00,0.00,0.00,0.00,1375.00,25.00,0.00,0.00,0.00,0.00,0.00,,
Raquette,8/7/1995,1995,5,0.00,0.00,0.00,0.00,0.00,0.00,34024.69,19098.77,14925.93,14524.69,3851.85,10672.84,0.00,0.00,0.00,0.00,0.00,842.00,481.00,361.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,200.62,0.00,0.00,0.00,80.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Raquette,9/12/1995,1995,6,0.00,0.00,0.00,0.00,0.00,0.00,7788.98,5822.58,1966.40,1711.02,600.13,1110.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,778.90,0.00,0.00,0.00,38.31,0.00,0.00,0.00,0.00,0.00,0.00,,
Raquette,6/25/1996,1996,7,0.00,0.00,0.00,0.00,0.00,0.00,3986.00,1736.00,2250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.71,0.00,0.00,0.00,5606.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Raquette,7/15/1996,1996,8,0.00,0.00,0.00,0.00,0.00,0.00,2959.26,2498.84,460.42,818.52,405.32,413.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5584.03,0.00,0.00,0.00,23.61,0.00,0.00,0.00,0.00,0.00,0.00,,
Raquette,8/19/1996,1996,9,0.00,0.00,0.00,0.00,0.00,0.00,37750.00,29750.00,8000.00,8500.00,4500.00,4000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,152500.00,0.00,250.00,0.00,0.00,0.00,0.00,0.00,0.00,250.00,0.00,,
Raquette,7/13/1998,1998,12,0.00,0.00,0.00,0.00,0.00,0.00,234.00,117.00,117.00,81.00,45.00,36.00,0.00,0.00,0.00,0.00,0.00,13.50,4.50,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.50,0.00,0.00,0.00,1030.50,0.00,36.00,0.00,54.00,4.50,0.00,0.00,0.00,0.00,0.00,,
Raquette,8/10/1998,1998,13,0.00,0.00,0.00,0.00,0.00,0.00,6062.50,3437.50,2625.00,187.50,62.50,125.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41312.50,0.00,437.50,0.00,62.50,0.00,0.00,0.00,0.00,0.00,0.00,,
Raquette,6/29/1999,1999,14,0.00,0.00,0.00,0.00,0.00,0.00,5000.00,1000.00,4000.00,5800.00,0.00,5800.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1700.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Raquette,8/23/1999,1999,15,0.00,0.00,0.00,0.00,0.00,0.00,14131.41,9720.97,4410.44,5760.58,3240.32,2520.25,0.00,0.00,0.00,0.00,0.00,7200.72,0.00,7200.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2070.21,0.00,630.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Raquette,7/18/2000,2000,16,0.00,0.00,0.00,0.00,0.00,0.00,2312.93,1479.59,833.33,833.33,0.00,833.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,340.14,0.00,0.00,0.00,4812.93,0.00,0.00,0.00,493.20,0.00,0.00,0.00,0.00,0.00,0.00,,
Raquette,8/21/2000,2000,17,0.00,0.00,0.00,0.00,0.00,0.00,12244.90,8120.75,4124.15,3146.26,297.62,2848.64,0.00,0.00,0.00,0.00,0.00,170.07,170.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3061.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Raquette,7/17/2001,2001,18,0.00,0.00,0.00,0.00,0.00,0.00,711.11,325.93,385.19,44.44,29.63,14.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1274.07,0.00,8237.04,0.00,59.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Raquette,8/7/2001,2001,19,0.00,0.00,0.00,0.00,0.00,0.00,1233.33,683.33,550.00,275.00,83.30,191.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15175.00,0.00,7834.00,0.00,133.00,0.00,0.00,216.67,0.00,0.00,0.00,0.00,0.00,,
Raquette,8/13/2002,2002,20,0.00,0.00,0.00,0.00,0.00,0.00,35327.64,23266.86,12060.78,1234.57,189.93,1044.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2754.00,0.00,284.90,0.00,37606.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Raquette,9/10/2002,2002,21,0.00,0.00,0.00,0.00,0.00,0.00,25315.03,7999.55,17315.48,573.81,303.78,270.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2835.28,0.00,0.00,0.00,33.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Raquette,7/7/2003,2003,22,0.00,0.00,0.00,0.00,0.00,0.00,9750.00,1325.00,8425.00,1800.00,125.00,1675.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,250.00,0.00,2800.00,0.00,0.00,0.00,150.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Raquette,9/3/2003,2003,23,0.00,0.00,0.00,0.00,0.00,0.00,48150.00,34000.00,14150.00,3050.00,400.00,2650.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,450.00,0.00,300.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Raquette,7/7/2004,2004,24,0.00,0.00,0.00,0.00,0.00,0.00,8730.00,5310.00,3420.00,14490.00,1372.50,13117.50,0.00,0.00,0.00,0.00,0.00,315.00,90.00,225.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,585.00,0.00,23422.50,0.00,0.00,0.00,315.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Raquette,8/10/2004,2004,25,0.00,0.00,0.00,0.00,0.00,0.00,1648.42,341.05,1307.37,1136.37,189.00,947.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,606.32,0.00,3249.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Raquette,7/19/2005,2005,26,0.00,0.00,0.00,0.00,0.00,0.00,16500.00,1925.00,14575.00,675.00,250.00,425.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2600.00,0.00,200.00,0.00,0.00,0.00,150.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Raquette,8/16/2005,2005,27,0.00,0.00,0.00,0.00,0.00,0.00,34155.00,13455.00,20700.00,270.00,90.00,180.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1755.00,0.00,135.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Raquette,7/12/2006,2006,28,0.00,0.00,0.00,0.00,0.00,0.00,1667.25,147.25,1520.00,304.00,142.50,161.50,0.00,0.00,0.00,0.00,0.00,9.50,4.75,4.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.00,0.00,61.75,0.00,0.00,0.00,0.00,4.80,0.00,0.00,0.00,0.00,0.00,,
Raquette,8/15/2006,2006,29,0.00,0.00,0.00,0.00,0.00,0.00,4475.00,775.00,3700.00,2500.00,300.00,2200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,475.00,0.00,18850.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,75.00,0.00,,
Rondaxe,6/29/1994,1994,1,0.00,0.00,0.00,0.00,0.00,0.00,56.57,26.15,30.42,753.49,566.19,187.30,0.00,0.00,0.00,0.00,0.00,7031.52,4677.35,2354.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,179.72,179.72,0.00,0.00,0.00,0.00,0.00,349.92,0.00,0.00,0.00,2854.85,0.00,0.00,217.73,247.18,0.00,0.00,0.00,0.00,0.00,0.00,,
Rondaxe,7/26/1994,1994,2,0.00,0.00,0.00,0.00,0.00,0.00,268.87,158.87,110.00,831.01,672.14,158.87,0.00,0.00,0.00,0.00,0.00,6391.43,5157.14,1234.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,354.40,232.19,122.21,0.00,0.00,0.00,0.00,1796.44,0.00,0.00,0.00,1014.32,0.00,0.00,586.59,757.68,0.00,0.00,0.00,0.00,0.00,0.00,,
Rondaxe,8/30/1994,1994,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1743.20,701.53,1041.67,0.00,0.00,0.00,0.00,0.00,992.06,453.51,538.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,602.32,403.91,198.41,0.00,0.00,0.00,0.00,2423.47,0.00,0.00,0.00,233.84,0.00,0.00,155.90,35.43,0.00,0.00,0.00,0.00,0.00,0.00,,
Rondaxe,8/8/1995,1995,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4805.56,1500.00,3305.56,0.00,0.00,0.00,0.00,0.00,13333.33,7027.78,6305.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1722.22,1722.22,0.00,0.00,0.00,0.00,0.00,3083.33,0.00,0.00,0.00,0.00,638.89,0.00,556.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Rondaxe,9/13/1995,1995,6,0.00,0.00,0.00,0.00,0.00,0.00,1439.69,765.00,674.69,313.44,53.13,260.31,0.00,0.00,0.00,0.00,0.00,2071.88,1152.81,919.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,207.19,26.56,180.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.63,0.00,47.81,0.00,53.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
